Start,NO2,NOX as NO2,PM10,PM2.5
2019-10-03 12:00:00,34.08476184177704,74.66784302541662,18.229875691879833,3.471083752064512
2019-10-03 13:00:00,35.17899931810362,77.42337659208037,17.718134252180327,3.5076205752312672
2019-10-03 14:00:00,35.73175331321945,77.20718551951046,17.245171437940826,3.6193987352725596
2019-10-03 15:00:00,35.27881526439082,73.7460316964806,16.781314164171807,3.7277472592652665
2019-10-03 16:00:00,34.263932858588866,67.46537926255647,16.817356048971302,3.977569266091427
2019-10-03 17:00:00,32.94166686028412,61.1415853998601,16.772048007878084,4.161921472575475
2019-10-03 18:00:00,31.647888905346953,56.91721510428449,16.29615158386902,4.292908413451741
2019-10-03 19:00:00,29.823931558801288,52.806986735152236,15.498816089522688,4.235659107233589
2019-10-03 20:00:00,26.963004281732832,47.20186778541483,14.796847234511787,4.164441380273463
2019-10-03 21:00:00,23.741183063934706,40.9694380317045,13.501822349389784,3.9043820952197237
2019-10-03 22:00:00,20.166853397255924,33.21824424358556,12.187046918902945,3.6936822375819336
2019-10-03 23:00:00,17.20882575427386,27.88143711956763,11.472699325911439,3.5428566921507025
2019-10-04 00:00:00,17.33563858666915,31.414943178212283,7.2371897021228975,2.52527405529233
2019-10-04 01:00:00,17.08530875635053,31.274044887837782,7.865058676534556,2.5798271154272574
2019-10-04 02:00:00,17.447058646182157,32.14554285579029,7.609922429899349,2.5443369854385574
2019-10-04 03:00:00,18.371698032350974,34.90815809380504,8.40337193912805,2.6529831857844495
2019-10-04 04:00:00,20.01324975647445,38.58668399295014,9.27519218017959,2.840687506837561
2019-10-04 05:00:00,21.574980005109545,41.855460385800086,10.532790825073246,2.9839282036360126
2019-10-04 06:00:00,23.55602522509948,47.12427389502243,11.863922147258942,3.2305601862593836
2019-10-04 07:00:00,25.471573661025523,52.73381236447273,13.036158835962876,3.4491293932957094
2019-10-04 08:00:00,27.017111837033063,56.6734596699619,14.576024646418045,3.570306343308799
2019-10-04 09:00:00,27.509478014240063,57.094612494098946,15.607012108948494,3.7183374385691104
2019-10-04 10:00:00,27.6810171099494,56.11827109953211,16.03383229168375,3.8242032835585413
2019-10-04 11:00:00,28.308967632842805,56.81488756321538,16.43780709159157,3.900849352539283
2019-10-04 12:00:00,28.576799802603688,55.71872107044838,16.248845175999833,4.019752288084886
2019-10-04 13:00:00,28.849019138088572,55.032964184484854,15.718738923071403,4.127922022420275
2019-10-04 14:00:00,28.86326571372703,53.778325176855105,15.131167387937765,4.212428248529254
2019-10-04 15:00:00,28.488599242169823,52.95202832525757,14.401518154917643,4.281676378373298
2019-10-04 16:00:00,27.779778537158812,50.9366620873613,14.083455382152268,4.406139105404793
2019-10-04 17:00:00,26.50758167534428,47.943259616937425,13.641951547889228,4.454004942101647
2019-10-04 18:00:00,24.841547917859113,44.680229469698446,12.99456820985662,4.433565163069122
2019-10-04 19:00:00,22.911355634241833,40.303371606784665,12.547564277936141,4.327446837055477
2019-10-04 20:00:00,21.05242467458787,35.87174388884618,12.399547465808698,4.2879956045903995
2019-10-04 21:00:00,20.362965411886353,35.15139697501158,12.43865695986457,4.2026902637834205
2019-10-04 22:00:00,19.95606935336545,35.144954742044256,12.424178284720728,4.193819876149316
2019-10-04 23:00:00,20.11078687065401,36.1303684405493,12.511846378197234,4.187760331568164
2019-10-05 00:00:00,13.88667110613132,22.878005764286584,5.287278119576451,2.8220621287575693
2019-10-05 01:00:00,12.302270899008814,20.056029329655622,6.427147507581655,2.695921812396492
2019-10-05 02:00:00,10.522535784015727,12.527451447390028,6.12231886678121,2.4749969328915227
2019-10-05 03:00:00,11.955255742427823,11.723472952846585,7.144922183338686,2.5105210742803297
2019-10-05 04:00:00,19.03166246513929,28.425481736193802,9.197350103866375,2.8664638583922155
2019-10-05 05:00:00,29.95842754551048,61.453609037739966,12.115929903592392,3.437567508918034
2019-10-05 06:00:00,39.7572096583918,93.62352194251794,14.804203745150947,4.125627631753626
2019-10-05 07:00:00,44.59161053850157,110.35123658388028,16.555172591882254,4.480366534865342
2019-10-05 08:00:00,45.06810450388697,111.9730741708056,18.465633868892667,4.543475913399157
2019-10-05 09:00:00,42.90140967668613,104.29441096506153,20.031500015846,4.604995105773484
2019-10-05 10:00:00,40.32566642364677,93.57718440930765,21.09657971653302,4.6410101909985135
2019-10-05 11:00:00,39.09908336842891,88.14517491478136,21.936214152766084,4.612862233706697
2019-10-05 12:00:00,38.73442654977485,86.56973358499951,21.30886037272839,4.688495161295975
2019-10-05 13:00:00,39.45797001086976,89.18230482378507,20.331998779107803,4.724500058421424
2019-10-05 14:00:00,41.18650273803699,92.82992018446575,19.35806922734041,4.839075196507968
2019-10-05 15:00:00,42.46092471084363,94.44445642903075,18.314742951333987,4.992945834680274
2019-10-05 16:00:00,42.66242997320445,90.3754054993495,18.48098690598472,5.292048828215831
2019-10-05 17:00:00,41.81203774821404,83.48478920256964,18.691816130524106,5.559557471668254
2019-10-05 18:00:00,40.105647279658314,75.46855799174686,18.469798866640378,5.7178262281674055
2019-10-05 19:00:00,38.11760175797677,68.56727949491162,17.569225333880393,5.631705858544472
2019-10-05 20:00:00,34.38296863480231,59.15497485832414,15.9155587766057,5.539535021707307
2019-10-05 21:00:00,29.567023687969304,48.25816670868509,13.47730839761009,5.156633128111722
2019-10-05 22:00:00,24.05638968380346,35.45988467087705,11.487545122936966,4.848870709545423
2019-10-05 23:00:00,19.945340630120704,27.60176330025554,10.691651193846049,4.623080974189172
2019-10-06 00:00:00,24.346081415813757,39.108139469941385,11.05572841139198,5.786278594661996
2019-10-06 01:00:00,21.842901475216586,35.26874261825469,11.048964802591742,5.292016425463028
2019-10-06 02:00:00,20.922079987081872,34.1119268085221,10.498720078843498,4.842085818235422
2019-10-06 03:00:00,21.53253081255508,37.489453400764084,11.071993746360022,4.565865066553107
2019-10-06 04:00:00,23.71989963863259,44.165788240283035,12.364575435359415,4.491740130906392
2019-10-06 05:00:00,26.70451342135738,53.57296432003832,14.349227761569685,4.48123443838608
2019-10-06 06:00:00,30.51330475763369,65.03673953863334,16.321855316480274,4.690446833484975
2019-10-06 07:00:00,33.49863699422825,74.31697839939065,17.741903864344906,4.772940335409718
2019-10-06 08:00:00,34.436312469587875,77.4362284336077,18.804120243805965,4.749893245509112
2019-10-06 09:00:00,33.10115604557609,73.22202064091522,19.09629143993062,4.655338642327202
2019-10-06 10:00:00,30.967900763382183,65.35880442534909,19.07579624901577,4.615577400546288
2019-10-06 11:00:00,29.91708333465545,60.592660715637564,19.52677848191038,4.5870477342303015
2019-10-06 12:00:00,29.25631845724562,56.55952436476496,19.382508989906512,4.654672202730518
2019-10-06 13:00:00,29.837520601195674,56.82964358265049,19.147959561689124,4.804877499723319
2019-10-06 14:00:00,30.99351798556237,58.352417156719895,18.701621038179198,5.015745422703077
2019-10-06 15:00:00,31.84528370976251,60.700699159209705,18.52030091752218,5.289089989611063
2019-10-06 16:00:00,32.1299871279592,59.89924715314387,18.59815079517538,5.608393897205311
2019-10-06 17:00:00,31.957747720265004,56.83470689066802,18.672081646741596,5.93872728437185
2019-10-06 18:00:00,31.713249361071735,54.432836036698845,18.570838609819994,6.246860668496406
2019-10-06 19:00:00,30.95047618745634,51.16598774632207,17.975271007135817,6.3167886816324454
2019-10-06 20:00:00,29.194836754130076,45.28583634295531,16.932734196142466,6.381839888965814
2019-10-06 21:00:00,27.81171212958263,41.96363857058361,15.922897237085675,6.248613787646946
2019-10-06 22:00:00,27.201352718073238,43.08502644891689,15.240479151948993,6.19633569950766
2019-10-06 23:00:00,27.338265648594074,47.378433252842385,14.95696254825015,6.0863344244657425
2019-10-07 00:00:00,19.31056065629658,35.39992101020549,13.71548055396245,6.582639977900507
2019-10-07 01:00:00,15.04647934313991,24.775941535480683,12.130809353457073,5.866962113429737
2019-10-07 02:00:00,11.352677438200793,16.052005368663465,10.117765044656913,5.182789809850001
2019-10-07 03:00:00,8.83720751544698,10.957303971437504,9.362585544114632,4.64044455996611
2019-10-07 04:00:00,7.197908203210385,6.645079409364378,8.895673816289998,4.425720939209404
2019-10-07 05:00:00,7.690219074088603,7.7434301062020765,9.407051346424284,4.2657870795478265
2019-10-07 06:00:00,11.443057138442647,18.00039152335186,10.656581876098118,4.480255921212744
2019-10-07 07:00:00,17.809848435902754,33.39602986384724,11.862850151364421,4.802927129772613
2019-10-07 08:00:00,26.201908175663647,56.07018435434884,13.633973989400221,5.160907840209804
2019-10-07 09:00:00,33.808852658261316,79.52706580045947,15.093515367752182,5.537622569871584
2019-10-07 10:00:00,38.89221797168102,97.02838561314152,16.31494179957835,5.737436692063885
2019-10-07 11:00:00,41.918378784488844,107.73963537747265,17.105875606112804,5.842376468484733
2019-10-07 12:00:00,42.984901801511604,111.11687052500916,18.361798798518922,5.838569647732515
2019-10-07 13:00:00,43.40651920703796,110.97301863829111,20.21096349407012,5.841409800722328
2019-10-07 14:00:00,43.8941153014548,111.13285648460061,22.017906113878567,5.877378225600308
2019-10-07 15:00:00,44.49031188942553,113.22568611525995,22.698198869255194,5.793159296239303
2019-10-07 16:00:00,44.980651459565706,113.78837884311565,22.476706589662278,5.790432753965217
2019-10-07 17:00:00,46.35363212842115,115.7846184784749,21.5789023796298,5.8164384143627075
2019-10-07 18:00:00,46.55885876694292,113.50669971023305,20.914315671979583,5.761087541768073
2019-10-07 19:00:00,44.96537423111554,104.17055566507597,19.614448181545118,5.6375295064890745
2019-10-07 20:00:00,42.52408524285343,91.1815915787889,19.08666366858344,5.631550068713466
2019-10-07 21:00:00,40.72948575939319,83.18776354847927,17.895508271511588,5.436524698034596
2019-10-07 22:00:00,38.919431503599306,79.25607986081921,16.603018362982617,5.40278171222074
2019-10-07 23:00:00,36.10838835542522,73.5435341751471,15.179500819270967,5.220649362411668
2019-10-08 00:00:00,31.755637787118463,55.82958261273477,6.899220969062775,2.6047323461665695
2019-10-08 01:00:00,25.989906688000723,45.01333554333473,6.586825946280811,2.6271939650513763
2019-10-08 02:00:00,21.33207813178918,35.56891761513262,5.017149839032845,2.3645398552967127
2019-10-08 03:00:00,19.775661517952614,33.28535264946227,5.5909442077515585,2.347257161498406
2019-10-08 04:00:00,23.377455532512062,43.879361168653745,8.599804173142267,2.6211307435621043
2019-10-08 05:00:00,31.867059079575107,69.4741651574944,13.46287561270146,3.072094332164569
2019-10-08 06:00:00,44.009896458740656,106.34643398703321,18.64715116459364,3.867052132330663
2019-10-08 07:00:00,54.95469483692392,142.7232571483242,22.365673788863205,4.494995420228305
2019-10-08 08:00:00,59.866435100849415,160.46643691726297,24.00312380778663,4.705473437742878
2019-10-08 09:00:00,57.362860618288956,154.97916820160205,22.909517283701923,4.730602270457214
2019-10-08 10:00:00,51.48144470762371,134.41616085899506,21.237471151839316,4.538338659938012
2019-10-08 11:00:00,47.05951138218795,116.09854792548293,21.231389624901755,4.366233621582436
2019-10-08 12:00:00,45.63866431871415,107.24213926522417,21.22231536627494,4.432971802021317
2019-10-08 13:00:00,45.811346881577826,105.43189355101069,21.23029506630826,4.5092501801900955
2019-10-08 14:00:00,47.26287521901159,108.22782265882981,20.722115091279722,4.703289277717564
2019-10-08 15:00:00,48.50517231699612,111.0650368666441,20.076931425188207,4.919931631694698
2019-10-08 16:00:00,49.51066532861088,109.53115033195805,19.75260180541875,5.227849629435809
2019-10-08 17:00:00,50.09225540946904,105.84273488747114,19.948228971739923,5.624089545536482
2019-10-08 18:00:00,49.30196953896899,97.98995086988873,20.9391778541608,6.104135600610043
2019-10-08 19:00:00,47.87025284440641,90.3053086977614,21.560487240109595,6.333743900801347
2019-10-08 20:00:00,44.80805766864377,80.1282890408515,21.532754394264778,6.52526083086438
2019-10-08 21:00:00,41.12167456169304,71.10338945397923,19.397567335204787,6.282662378147118
2019-10-08 22:00:00,35.78099849109167,58.76626700727625,16.406661388954145,5.954473145479529
2019-10-08 23:00:00,30.24915503824183,47.31237752784217,14.006151139395723,5.622808430315238
2019-10-09 00:00:00,17.83700701376187,28.48547802127269,10.277848541165529,4.334054700559969
2019-10-09 01:00:00,15.175862334610377,22.857030445334225,10.044786109536417,4.09099605981086
2019-10-09 02:00:00,13.69578888613221,19.29634173050266,9.113662223457135,3.8109916930711916
2019-10-09 03:00:00,14.533862242857955,20.995547011929574,9.613525587642183,3.749775462605472
2019-10-09 04:00:00,18.94179214675362,31.95739572376077,11.305846713774361,3.9047078079973208
2019-10-09 05:00:00,26.577387069009117,53.438914980242515,14.245600268026543,4.207245493330129
2019-10-09 06:00:00,35.41301025873505,79.24568246220332,17.35580575853082,4.669418059733037
2019-10-09 07:00:00,41.322427376166736,96.78839177298403,19.846773768964198,4.9704708870035335
2019-10-09 08:00:00,43.118872752383815,101.8768901828964,21.532086920793642,5.018601231278243
2019-10-09 09:00:00,41.58312168295327,97.47010921358005,22.197980314649616,4.9697177336570295
2019-10-09 10:00:00,39.26660165880873,88.74592292630663,22.238226662799107,4.84401565878246
2019-10-09 11:00:00,37.69719263721301,81.99719887684458,22.411231013933616,4.659904749393764
2019-10-09 12:00:00,37.11149509270125,79.49302114393093,22.094273278032112,4.6523638704539145
2019-10-09 13:00:00,37.158067953311374,79.59599899818615,21.581323089537158,4.655728700996892
2019-10-09 14:00:00,37.94487551368144,81.09164102764012,20.773492613123754,4.668668430090147
2019-10-09 15:00:00,38.865556093972124,83.1190391469595,19.81756119248502,4.762404461601925
2019-10-09 16:00:00,39.703756972296716,83.33608062908047,19.469299050215987,4.978918506806133
2019-10-09 17:00:00,39.48524272408254,79.71880379225571,19.327691268338054,5.221525960288063
2019-10-09 18:00:00,38.6476653629678,74.14104258302456,19.549002587436792,5.501989251122413
2019-10-09 19:00:00,37.18929735878463,68.53631675739547,19.278897404978242,5.563362784313625
2019-10-09 20:00:00,34.87933236754455,62.28460896952409,18.730777705055146,5.5500549239454555
2019-10-09 21:00:00,31.878052709566642,55.753934224499446,17.16326318085305,5.277095494012438
2019-10-09 22:00:00,27.532486151553154,46.694713761116574,15.104538814119568,4.951920962142247
2019-10-09 23:00:00,22.812205125248084,37.0894846917863,13.374547923577527,4.616713488553001
2019-10-10 00:00:00,28.491038180815245,51.79575081824592,10.567371870718537,3.80502529682907
2019-10-10 01:00:00,23.517228363862376,41.91668334859456,9.66213741973566,3.437026697015438
2019-10-10 02:00:00,20.023417666499945,36.32627800656274,8.225602957839076,3.027065689695526
2019-10-10 03:00:00,17.22104950974381,31.878233686856063,7.635526733667646,2.7943275172202013
2019-10-10 04:00:00,15.494002655791919,28.747541185508332,7.2220238971905015,2.7673004040868525
2019-10-10 05:00:00,14.66569139450085,27.350507514687905,7.318967325007771,2.703898558153022
2019-10-10 06:00:00,16.221726852619312,32.054636032246975,8.183065769147875,2.8275523653981987
2019-10-10 07:00:00,19.686232945657988,41.54969356550589,9.42488490369692,3.0437181001603255
2019-10-10 08:00:00,23.543654220932513,50.84785083824879,11.277605251155963,3.199112203930198
2019-10-10 09:00:00,26.442643238612376,57.368026777124754,12.606156930253018,3.3723063731117104
2019-10-10 10:00:00,28.510125381233287,61.57677541899077,13.17892825266144,3.4629441499191835
2019-10-10 11:00:00,30.6307396446041,66.36786538176678,13.709262733026318,3.527061460891292
2019-10-10 12:00:00,32.21799305943349,69.01470366679084,13.7743503833,3.5685795753331173
2019-10-10 13:00:00,33.15604423033226,70.49731659543767,13.751194782482541,3.6032518996742096
2019-10-10 14:00:00,33.36977043000617,70.20491653856648,13.31365219332288,3.6276969040805476
2019-10-10 15:00:00,33.23312998002873,69.74329204965699,12.895266635819329,3.628292716400433
2019-10-10 16:00:00,33.24821698288945,68.46422334207881,12.75956247973379,3.728642126778882
2019-10-10 17:00:00,33.4041251714601,67.34822773453698,12.643736749801871,3.815374414345287
2019-10-10 18:00:00,33.116629488199074,66.37483368330228,12.536763552176977,3.9070067947991203
2019-10-10 19:00:00,31.866794877367543,62.9895046921774,12.546196137057063,3.9729058741642
2019-10-10 20:00:00,29.87545565684856,57.19937164099435,12.656644755161906,4.04199099441494
2019-10-10 21:00:00,28.307305096418006,53.550975469498255,12.411002280387065,3.9938809497371413
2019-10-10 22:00:00,26.180819907725517,48.356914264789914,11.975429300122642,3.9359319585447237
2019-10-10 23:00:00,23.54413683029833,41.80119729656923,11.385231925730256,3.8112434080728814
2019-10-11 00:00:00,24.4465416632178,40.13084721594498,11.119633317336836,4.26205900112353
2019-10-11 01:00:00,20.00100697844556,30.484625578805236,11.399525204323847,4.218705343507485
2019-10-11 02:00:00,16.92627875449531,24.380359721808475,10.280229938438056,3.9677787322003844
2019-10-11 03:00:00,15.917657588743005,22.268085944380758,10.06037410463275,3.899114005111322
2019-10-11 04:00:00,17.928106753086738,26.96817121039146,10.92464387231764,4.090189438092116
2019-10-11 05:00:00,23.018716843307445,40.79032133562378,13.226873758539657,4.409912225953555
2019-10-11 06:00:00,31.788548223171045,66.79690678759609,16.691358289502602,5.008125260431899
2019-10-11 07:00:00,40.65572754843359,94.18109263842291,19.87042223090782,5.551761545528732
2019-10-11 08:00:00,46.03489294890246,110.78281399363934,22.179661238688453,5.830483729403261
2019-10-11 09:00:00,46.90340239993955,113.58604226885831,22.76352667842648,5.929606450460862
2019-10-11 10:00:00,44.77518950494439,105.9624055634766,22.279567340090917,5.804707722558743
2019-10-11 11:00:00,42.50887283201152,96.6317532935533,22.330304807879347,5.56101004188114
2019-10-11 12:00:00,41.96850815908238,93.11954444801333,22.159818606918297,5.4842161114025245
2019-10-11 13:00:00,42.26665647535238,93.74181804349458,22.128059045901203,5.493110781950669
2019-10-11 14:00:00,42.70881260822513,95.30573425764717,21.7623162422683,5.561121996073157
2019-10-11 15:00:00,42.977522457719544,95.75272561238916,21.210195908123275,5.745133935351634
2019-10-11 16:00:00,43.25701880267476,93.93999609329767,20.931577322195906,5.972706817941401
2019-10-11 17:00:00,43.07267188848195,90.30673547184196,20.955131250254997,6.25542702179037
2019-10-11 18:00:00,42.2278081827522,84.77119133317537,21.299047357798408,6.620881737400984
2019-10-11 19:00:00,40.67781485298592,78.84326257275485,21.470852444119416,6.8382358029060235
2019-10-11 20:00:00,38.046241093983404,71.02948103413482,21.397668532614976,6.946447591878032
2019-10-11 21:00:00,35.299949327378265,64.53351838663865,20.217274625151184,6.768575552943571
2019-10-11 22:00:00,31.686973394720688,56.13174117357832,18.43632928249189,6.503560255358084
2019-10-11 23:00:00,27.24046433220695,46.00303391400237,16.534973851886864,6.132850510323118
2019-10-12 00:00:00,21.531257005645013,37.63547807301028,9.692334418243833,2.4983122072781043
2019-10-12 01:00:00,18.66221407524887,33.52765194773772,9.938950989744745,2.3935010221009874
2019-10-12 02:00:00,16.010641265942606,28.737779962835354,8.325292457331345,2.0520158407154914
2019-10-12 03:00:00,13.163474278332739,20.96270075863027,6.853765161412181,1.8538240584781613
2019-10-12 04:00:00,11.92660635957883,16.12079501899789,5.961980832434627,1.7986753392278532
2019-10-12 05:00:00,13.562211068144851,20.524141725702705,6.512530267344671,1.8356089620625191
2019-10-12 06:00:00,18.684752284902107,35.7140831779858,8.317926768645146,2.164146524322754
2019-10-12 07:00:00,24.77673594591723,53.611344760300945,10.24785957839031,2.5372567924451976
2019-10-12 08:00:00,29.29706918187506,65.72559683077341,12.388157509429432,2.7781558624920435
2019-10-12 09:00:00,31.097449585771596,69.33115334926507,13.525268588363577,2.966320103469119
2019-10-12 10:00:00,31.032454521699872,67.0761396336691,13.890006625296541,3.03530073824746
2019-10-12 11:00:00,31.20970390778869,65.73319559898057,14.446778164231338,2.9944695928059852
2019-10-12 12:00:00,32.001305153012794,67.54732633636687,14.810163357030294,3.0423815440588395
2019-10-12 13:00:00,32.89796693447905,71.14141809438283,15.354001803943142,3.1362934543423395
2019-10-12 14:00:00,33.3979671464062,73.13652729402811,15.527251514868578,3.176403006565336
2019-10-12 15:00:00,33.71429504044386,73.59767111666962,15.37435259358453,3.2537884404871336
2019-10-12 16:00:00,34.13119626043039,72.81875741053729,15.466404428263253,3.455970434056788
2019-10-12 17:00:00,34.23057609694031,70.32321100832276,15.665688893363258,3.634737876720631
2019-10-12 18:00:00,33.842124170664235,67.3193097317502,15.869470907448804,3.9049101911484057
2019-10-12 19:00:00,32.832168783763734,63.62711284658374,16.122169770724526,4.128961055373082
2019-10-12 20:00:00,31.040953906717196,58.5924871204945,16.232564850221625,4.286928075599667
2019-10-12 21:00:00,29.501018931127675,55.15599952436622,15.441878545022405,4.26410749855968
2019-10-12 22:00:00,27.01316395151284,49.58007071934673,14.256202747969597,4.16605738139204
2019-10-12 23:00:00,23.65273168753846,41.856006300882726,13.164190756591008,3.959485619141061
2019-10-13 00:00:00,24.521108685202158,42.44361755105666,13.494463391271413,4.691055514983279
2019-10-13 01:00:00,21.96820659368071,36.06718583835456,13.30779721117981,4.344528066929728
2019-10-13 02:00:00,19.525507117899817,30.984340150752132,11.885003509444882,3.9045938238456124
2019-10-13 03:00:00,17.369073199901536,28.74960087309106,10.736392949436766,3.563837283085823
2019-10-13 04:00:00,15.318404709635178,26.95881018044839,9.468473284709345,3.364611523644352
2019-10-13 05:00:00,13.354625632313954,24.003282471973534,8.537486457465894,3.0858076674057435
2019-10-13 06:00:00,12.798620188697043,23.545200993700014,8.199159168701327,2.9539834639097364
2019-10-13 07:00:00,13.926859432328257,26.543875568348334,8.519343294073035,2.9863512860868497
2019-10-13 08:00:00,16.59061231567282,32.11933458190229,9.732406995369324,3.077540752316773
2019-10-13 09:00:00,19.86087765024984,39.31983272422082,11.082082867538519,3.2402650788321403
2019-10-13 10:00:00,23.23436361689553,47.50539548388598,12.089027212102536,3.3918923434379558
2019-10-13 11:00:00,26.48744700124065,55.96780678918849,13.061033790926228,3.4760210736466517
2019-10-13 12:00:00,28.729782303995176,61.798267685881676,13.65524441935523,3.5235595123163534
2019-10-13 13:00:00,29.961597179394627,64.78716554126353,13.951731439133994,3.546292456379488
2019-10-13 14:00:00,30.098654100118587,64.57944458044652,14.093404385145924,3.5145340817232036
2019-10-13 15:00:00,29.9810034920457,64.44599525787552,14.331084598176826,3.4879580026525296
2019-10-13 16:00:00,29.964117360218875,63.635733030610375,14.603876959841857,3.5759372216850043
2019-10-13 17:00:00,30.041323387970333,62.53296118283941,14.832335683074643,3.6308964269626465
2019-10-13 18:00:00,30.487674281309424,62.96543685128027,15.1435302173035,3.7365689278667866
